"gender","yb","province","db","mb","educ"
"FEMALE","1995","Kujawsko-pomorskie","15","10","GRAMMAR"
"MALE","1991","Kujawsko-pomorskie","12","3","SECONDARY VOCATIONAL"
"FEMALE","1958","Kujawsko-pomorskie","2","3","VOCATIONAL"
"MALE","1976","Kujawsko-pomorskie","4","5","SECONDARY VOCATIONAL"
"MALE","1962","Kujawsko-pomorskie","6","8","VOCATIONAL"
"MALE","1979","Kujawsko-pomorskie","9","5","VOCATIONAL"
"FEMALE","1981","Kujawsko-pomorskie","5","6","SECONDARY VOCATIONAL"
"FEMALE","1954","Kujawsko-pomorskie","4","11","VOCATIONAL"
"FEMALE","1990","Kujawsko-pomorskie","28","3","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1938","Kujawsko-pomorskie","4","4","SECONDARY VOCATIONAL"
"FEMALE","1978","Kujawsko-pomorskie","25","10","SECONDARY VOCATIONAL"
"MALE","1959","Kujawsko-pomorskie","6","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1981","Kujawsko-pomorskie","24","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1955","Kujawsko-pomorskie","29","4","SECONDARY VOCATIONAL"
"FEMALE","1956","Kujawsko-pomorskie","11","8","VOCATIONAL"
"FEMALE","1992","Kujawsko-pomorskie","25","5","SECONDARY GENERAL"
"MALE","1933","Kujawsko-pomorskie","25","6","SECONDARY VOCATIONAL"
"FEMALE","1965","Kujawsko-pomorskie","11","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1973","Kujawsko-pomorskie","30","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1995","Kujawsko-pomorskie","9","10","GRAMMAR"
"FEMALE","1963","Kujawsko-pomorskie","28","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1991","Kujawsko-pomorskie","17","3","SECONDARY VOCATIONAL"
"FEMALE","1975","Kujawsko-pomorskie","17","8","SECONDARY GENERAL"
"FEMALE","1950","Kujawsko-pomorskie","7","1","PRIMARY COMPLETED"
"FEMALE","1949","Lodzkie","16","7","SECONDARY VOCATIONAL"
"FEMALE","1942","Lodzkie","15","5","PRIMARY COMPLETED"
"MALE","1964","Lodzkie","6","8","POST-SECONDARY"
"FEMALE","1952","Lodzkie","6","6","PRIMARY COMPLETED"
"MALE","1984","Lodzkie","23","2","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1961","Lodzkie","9","3","SECONDARY VOCATIONAL"
"MALE","1995","Lodzkie","31","10","PRIMARY COMPLETED"
"FEMALE","1965","Lodzkie","25","2","VOCATIONAL"
"FEMALE","1983","Lodzkie","31","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1987","Lodzkie","8","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1995","Lodzkie","26","2","GRAMMAR"
"FEMALE","1957","Lodzkie","25","5","VOCATIONAL"
"FEMALE","1948","Lodzkie","1","10","PRIMARY COMPLETED"
"MALE","1979","Lodzkie","4","11","PRIMARY COMPLETED"
"MALE","1945","Lodzkie","31","7","VOCATIONAL"
"MALE","1963","Lodzkie","10","12","VOCATIONAL"
"FEMALE","1952","Lodzkie","2","1","SECONDARY VOCATIONAL"
"FEMALE","1941","Lodzkie","20","1","PRIMARY COMPLETED"
"FEMALE","1971","Lodzkie","7","4","VOCATIONAL"
"MALE","1945","Lodzkie","28","3","PRIMARY COMPLETED"
"FEMALE","1993","Lodzkie","7","10","SECONDARY GENERAL"
"FEMALE","1930","Lodzkie","4","12","GRAMMAR"
"FEMALE","1958","Lodzkie","31","10","SECONDARY VOCATIONAL"
"MALE","1979","Lodzkie","3","11","SECONDARY VOCATIONAL"
"FEMALE","1975","Lodzkie","9","8","VOCATIONAL"
"MALE","1972","Lodzkie","5","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1950","Lodzkie","26","6","PRIMARY COMPLETED"
"FEMALE","1991","Lodzkie","10","9","SECONDARY GENERAL"
"FEMALE","1976","Lodzkie","20","5","SECONDARY VOCATIONAL"
"FEMALE","1951","Lodzkie","20","10","VOCATIONAL"
"MALE","1955","Lodzkie","10","3","VOCATIONAL"
"MALE","1956","Lodzkie","27","3","PRIMARY COMPLETED"
"FEMALE","1994","Lodzkie","17","8","SECONDARY GENERAL"
"MALE","1977","Lodzkie","8","7","VOCATIONAL"
"FEMALE","1982","Lodzkie","11","7","PRIMARY COMPLETED"
"FEMALE","1950","Lodzkie","3","11","SECONDARY VOCATIONAL"
"MALE","1988","Lodzkie","9","7","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1996","Lodzkie","5","11","GRAMMAR"
"FEMALE","1949","Lodzkie","27","1","VOCATIONAL"
"FEMALE","1950","Lodzkie","20","1","PRIMARY COMPLETED"
"FEMALE","1958","Lodzkie","8","12","PRIMARY COMPLETED"
"MALE","1968","Lodzkie","19","7","POST-SECONDARY"
"MALE","1994","Lodzkie","7","3","GRAMMAR"
"MALE","1992","Lodzkie","8","7","SECONDARY VOCATIONAL"
"MALE","1944","Lodzkie","1","8","PRIMARY COMPLETED"
"MALE","1960","Lodzkie","9","11","SECONDARY GENERAL"
"FEMALE","1995","Lodzkie","3","2","GRAMMAR"
"FEMALE","1992","Lodzkie","31","7","VOCATIONAL"
"MALE","1988","Lodzkie","15","10","SECONDARY GENERAL"
"FEMALE","1994","Lodzkie","28","10","GRAMMAR"
"FEMALE","1946","Lodzkie","16","5","POST-SECONDARY"
"FEMALE","1991","Lodzkie","2","2","SECONDARY GENERAL"
"MALE","1946","Lodzkie","28","2","VOCATIONAL"
"MALE","1966","Lodzkie","10","9","VOCATIONAL"
"MALE","1992","Lodzkie","4","7","GRAMMAR"
"FEMALE","1968","Lodzkie","14","4","VOCATIONAL"
"MALE","1972","Lodzkie","22","4","VOCATIONAL"
"MALE","1970","Lodzkie","21","3","VOCATIONAL"
"MALE","1952","Lodzkie","7","7","VOCATIONAL"
"FEMALE","1980","Lodzkie","22","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1961","Lodzkie","15","3","VOCATIONAL"
"MALE","1968","Lodzkie","25","9","VOCATIONAL"
"FEMALE","1968","Lodzkie","31","1","VOCATIONAL"
"MALE","1964","Lodzkie","29","5","VOCATIONAL"
"MALE","1958","Lodzkie","29","11","VOCATIONAL"
"MALE","1993","Lodzkie","24","11","VOCATIONAL"
"FEMALE","1960","Lodzkie","25","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1948","Lodzkie","25","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1996","Lodzkie","21","1","GRAMMAR"
"FEMALE","1940","Lodzkie","23","7","PRIMARY COMPLETED"
"FEMALE","1937","Lodzkie","26","7","SECONDARY VOCATIONAL"
"MALE","1953","Lodzkie","23","12","VOCATIONAL"
"FEMALE","1950","Lodzkie","13","10","SECONDARY VOCATIONAL"
"MALE","1972","Lodzkie","10","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1975","Lodzkie","21","3","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1976","Lodzkie","25","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1973","Lodzkie","9","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1953","Lodzkie","14","2","SECONDARY VOCATIONAL"
"FEMALE","1955","Lodzkie","28","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1954","Lubelskie","2","12","HIGHER WITH WITH AT LEAST DOCTOR`S DEGREE"
"MALE","1984","Lubelskie","6","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1985","Lubelskie","14","1","POST-SECONDARY"
"FEMALE","1948","Lubelskie","1","9","SECONDARY GENERAL"
"FEMALE","1937","Lubelskie","1","6","PRIMARY COMPLETED"
"MALE","1966","Lubelskie","21","3","VOCATIONAL"
"MALE","1952","Lubelskie","25","2","VOCATIONAL"
"MALE","1973","Lubelskie","7","2","SECONDARY VOCATIONAL"
"FEMALE","1992","Lubelskie","18","8","VOCATIONAL"
"FEMALE","1973","Lubelskie","22","8","VOCATIONAL"
"MALE","1982","Lubelskie","16","12","VOCATIONAL"
"FEMALE","1975","Lubelskie","19","9","VOCATIONAL"
"MALE","1993","Lubelskie","7","2","SECONDARY GENERAL"
"FEMALE","1942","Lubelskie","8","2","PRIMARY COMPLETED"
"FEMALE","1933","Lubelskie","6","2","VOCATIONAL"
"FEMALE","1982","Lubelskie","5","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1931","Lubelskie","20","3","PRIMARY COMPLETED"
"MALE","1964","Lubelskie","24","5","VOCATIONAL"
"FEMALE","1931","Lubelskie","14","9","VOCATIONAL"
"MALE","1952","Lubelskie","18","3","VOCATIONAL"
"FEMALE","1977","Lubelskie","12","7","POST-SECONDARY"
"MALE","1939","Lubelskie","1","10","SECONDARY VOCATIONAL"
"MALE","1995","Lubelskie","16","5","GRAMMAR"
"MALE","1982","Lubelskie","27","10","VOCATIONAL"
"FEMALE","1988","Lubelskie","14","11","VOCATIONAL"
"MALE","1991","Lubelskie","29","9","GRAMMAR"
"FEMALE","1996","Lubelskie","30","12","GRAMMAR"
"FEMALE","1970","Lubelskie","8","2","POST-SECONDARY"
"FEMALE","1949","Lubelskie","5","11","SECONDARY VOCATIONAL"
"MALE","1976","Lubelskie","15","2","SECONDARY VOCATIONAL"
"MALE","1929","Lubelskie","30","5","VOCATIONAL"
"FEMALE","1937","Lubelskie","24","12","SECONDARY GENERAL"
"FEMALE","1958","Lubelskie","2","2","VOCATIONAL"
"MALE","1991","Lubelskie","30","12","VOCATIONAL"
"MALE","1950","Lubelskie","11","3","SECONDARY GENERAL"
"FEMALE","1951","Lubuskie","14","9","SECONDARY GENERAL"
"MALE","1973","Lubuskie","26","5","VOCATIONAL"
"FEMALE","1983","Lubuskie","24","11","VOCATIONAL"
"FEMALE","1992","Lubuskie","25","7","SECONDARY VOCATIONAL"
"FEMALE","1937","Lubuskie","3","1","PRIMARY COMPLETED"
"MALE","1956","Lubuskie","25","10","VOCATIONAL"
"FEMALE","1956","Lubuskie","26","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1951","Lubuskie","1","2","PRIMARY COMPLETED"
"FEMALE","1941","Lubuskie","1","9","PRIMARY COMPLETED"
"FEMALE","1982","Lubuskie","16","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1953","Lubuskie","24","9","VOCATIONAL"
"MALE","1993","Lubuskie","15","12","SECONDARY VOCATIONAL"
"MALE","1948","Lubuskie","16","1","PRIMARY COMPLETED"
"MALE","1980","Lubuskie","3","6","VOCATIONAL"
"FEMALE","1952","Lubuskie","21","10","NO EDUCATION/PRIMARY NOT COMPLETED"
"MALE","1937","Lubuskie","10","7","PRIMARY COMPLETED"
"MALE","1992","Lubuskie","31","10","SECONDARY VOCATIONAL"
"MALE","1967","Lubuskie","16","5","VOCATIONAL"
"MALE","1957","Lubuskie","2","4","SECONDARY VOCATIONAL"
"FEMALE","1929","Lubuskie","21","12","PRIMARY COMPLETED"
"MALE","1985","Lubuskie","9","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1975","Lubuskie","28","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1977","Lubuskie","8","11","VOCATIONAL"
"FEMALE","1969","Lubuskie","31","5","SECONDARY VOCATIONAL"
"MALE","1976","Lubuskie","29","6","PRIMARY COMPLETED"
"MALE","1973","Lubuskie","7","2","SECONDARY VOCATIONAL"
"FEMALE","1977","Lubuskie","15","5","SECONDARY VOCATIONAL"
"FEMALE","1976","Lubuskie","30","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1973","Lubuskie","28","11","SECONDARY VOCATIONAL"
"FEMALE","1945","Lubuskie","21","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1970","Lubuskie","6","6","SECONDARY VOCATIONAL"
"FEMALE","1931","Lubuskie","13","5","NO EDUCATION/PRIMARY NOT COMPLETED"
"FEMALE","1997","Lubuskie","14","1","PRIMARY COMPLETED"
"MALE","1984","Lubuskie","28","9","PRIMARY COMPLETED"
"FEMALE","1993","Lubuskie","12","3","SECONDARY GENERAL"
"MALE","1955","Lubuskie","25","11","SECONDARY VOCATIONAL"
"MALE","1948","Lubuskie","24","11","VOCATIONAL"
"FEMALE","1954","Lubuskie","28","6","PRIMARY COMPLETED"
"MALE","1988","Lubuskie","31","5","VOCATIONAL"
"MALE","1940","Lubuskie","1","1","VOCATIONAL"
"FEMALE","1982","Lubuskie","20","7","SECONDARY VOCATIONAL"
"MALE","1950","Lubuskie","14","6","VOCATIONAL"
"FEMALE","1959","Lubuskie","17","8","VOCATIONAL"
"FEMALE","1953","Lubuskie","30","4","VOCATIONAL"
"FEMALE","1931","Lubuskie","4","11","PRIMARY COMPLETED"
"FEMALE","1970","Lubuskie","10","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1959","Lubuskie","28","1","PRIMARY COMPLETED"
"MALE","1983","Lubuskie","9","4","SECONDARY GENERAL"
"MALE","1939","Lubuskie","2","1","VOCATIONAL"
"MALE","1965","Lubuskie","15","1","VOCATIONAL"
"FEMALE","1978","Lubuskie","8","2","SECONDARY GENERAL"
"MALE","1978","Lubuskie","27","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1950","Lubuskie","3","12","VOCATIONAL"
"MALE","1964","Lubuskie","28","3","VOCATIONAL"
"FEMALE","1968","Lubuskie","25","9","SECONDARY VOCATIONAL"
"MALE","1992","Lubuskie","31","5","SECONDARY GENERAL"
"MALE","1955","Lubuskie","15","1","VOCATIONAL"
"MALE","1972","Lubuskie","24","11","VOCATIONAL"
"FEMALE","1955","Lubuskie","28","7","PRIMARY COMPLETED"
"MALE","1988","Lubuskie","14","3","SECONDARY GENERAL"
"FEMALE","1978","Lubuskie","2","5","PRIMARY COMPLETED"
"FEMALE","1953","Lubuskie","15","12","SECONDARY GENERAL"
"FEMALE","1938","Lubuskie","22","6","SECONDARY VOCATIONAL"
"MALE","1970","Lubuskie","23","8","VOCATIONAL"
"FEMALE","1974","Lubuskie","23","8","SECONDARY GENERAL"
"FEMALE","1944","Lubuskie","8","8","SECONDARY GENERAL"
"FEMALE","1975","Lubuskie","19","6","SECONDARY VOCATIONAL"
"FEMALE","1995","Lubuskie","14","7","GRAMMAR"
"MALE","1967","Lubuskie","13","7","VOCATIONAL"
"FEMALE","1986","Lubuskie","5","6","POST-SECONDARY"
"FEMALE","1983","Lubuskie","25","1","PRIMARY COMPLETED"
"MALE","1951","Lubuskie","7","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1948","Lubuskie","10","9","POST-SECONDARY"
"FEMALE","1939","Lubuskie","29","5","NO EDUCATION/PRIMARY NOT COMPLETED"
"FEMALE","1957","Lubuskie","25","6","PRIMARY COMPLETED"
"MALE","1947","Lubuskie","23","9","SECONDARY VOCATIONAL"
"FEMALE","1952","Lubuskie","14","1","VOCATIONAL"
"FEMALE","1980","Lubuskie","24","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1975","Lubuskie","25","4","SECONDARY GENERAL"
"MALE","1957","Lubuskie","6","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1957","Lubuskie","16","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1950","Lubuskie","27","2","SECONDARY VOCATIONAL"
"MALE","1959","Lubuskie","2","10","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1955","Lubuskie","29","6","SECONDARY VOCATIONAL"
"MALE","1956","Lubuskie","27","3","VOCATIONAL"
"FEMALE","1970","Malopolskie","29","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1973","Malopolskie","23","7","VOCATIONAL"
"FEMALE","1974","Malopolskie","16","6","SECONDARY VOCATIONAL"
"FEMALE","1959","Malopolskie","17","4","VOCATIONAL"
"MALE","1979","Malopolskie","17","1","VOCATIONAL"
"FEMALE","1981","Malopolskie","30","6","SECONDARY VOCATIONAL"
"MALE","1958","Malopolskie","24","2","SECONDARY GENERAL"
"MALE","1951","Malopolskie","22","4","VOCATIONAL"
"MALE","1940","Malopolskie","2","8","PRIMARY COMPLETED"
"FEMALE","1948","Malopolskie","22","9","POST-SECONDARY"
"FEMALE","1939","Malopolskie","29","10","PRIMARY COMPLETED"
"MALE","1948","Malopolskie","28","2","SECONDARY VOCATIONAL"
"FEMALE","1992","Malopolskie","3","7","VOCATIONAL"
"MALE","1940","Malopolskie","26","4","PRIMARY COMPLETED"
"FEMALE","1945","Malopolskie","2","4","PRIMARY COMPLETED"
"MALE","1956","Malopolskie","4","1","POST-SECONDARY"
"FEMALE","1989","Malopolskie","27","9","GRAMMAR"
"FEMALE","1950","Malopolskie","7","12","PRIMARY COMPLETED"
"FEMALE","1938","Malopolskie","10","11","VOCATIONAL"
"FEMALE","1949","Malopolskie","2","11","SECONDARY VOCATIONAL"
"FEMALE","1932","Malopolskie","2","2","PRIMARY COMPLETED"
"MALE","1991","Malopolskie","24","6","SECONDARY VOCATIONAL"
"FEMALE","1952","Malopolskie","9","11","PRIMARY COMPLETED"
"MALE","1944","Malopolskie","27","4","VOCATIONAL"
"FEMALE","1942","Malopolskie","21","9","POST-SECONDARY"
"MALE","1945","Malopolskie","15","11","VOCATIONAL"
"FEMALE","1946","Malopolskie","1","5","PRIMARY COMPLETED"
"MALE","1935","Malopolskie","12","1","VOCATIONAL"
"MALE","1951","Malopolskie","17","7","PRIMARY COMPLETED"
"FEMALE","1953","Malopolskie","7","10","PRIMARY COMPLETED"
"MALE","1990","Malopolskie","27","9","SECONDARY GENERAL"
"FEMALE","1973","Malopolskie","17","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1970","Malopolskie","14","7","POST-SECONDARY"
"FEMALE","1978","Malopolskie","2","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1990","Malopolskie","17","1","SECONDARY GENERAL"
"FEMALE","1961","Malopolskie","13","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1996","Malopolskie","27","8","GRAMMAR"
"FEMALE","1963","Malopolskie","20","4","VOCATIONAL"
"FEMALE","1991","Malopolskie","14","8","SECONDARY GENERAL"
"FEMALE","1988","Malopolskie","3","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1953","Malopolskie","5","4","SECONDARY VOCATIONAL"
"MALE","1994","Malopolskie","28","5","GRAMMAR"
"FEMALE","1946","Malopolskie","7","6","VOCATIONAL"
"FEMALE","1941","Malopolskie","2","8","PRIMARY COMPLETED"
"FEMALE","1952","Malopolskie","17","5","PRIMARY COMPLETED"
"MALE","1968","Malopolskie","9","2","PRIMARY COMPLETED"
"MALE","1992","Malopolskie","21","7","VOCATIONAL"
"MALE","1994","Malopolskie","9","9","GRAMMAR"
"FEMALE","1940","Malopolskie","16","12","PRIMARY COMPLETED"
"FEMALE","1970","Malopolskie","12","5","VOCATIONAL"
"FEMALE","1977","Malopolskie","24","10","VOCATIONAL"
"MALE","1969","Malopolskie","13","1","VOCATIONAL"
"FEMALE","1950","Malopolskie","30","7","POST-SECONDARY"
"MALE","1951","Malopolskie","1","5","PRIMARY COMPLETED"
"MALE","1950","Malopolskie","26","6","PRIMARY COMPLETED"
"FEMALE","1926","Malopolskie","11","1","SECONDARY VOCATIONAL"
"MALE","1969","Malopolskie","12","10","POST-SECONDARY"
"FEMALE","1952","Malopolskie","24","6","VOCATIONAL"
"MALE","1962","Malopolskie","19","5","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1960","Malopolskie","29","7","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1960","Malopolskie","4","10","SECONDARY VOCATIONAL"
"MALE","1991","Malopolskie","12","1","SECONDARY VOCATIONAL"
"FEMALE","1948","Malopolskie","6","10","PRIMARY COMPLETED"
"MALE","1957","Malopolskie","18","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1972","Malopolskie","18","4","SECONDARY VOCATIONAL"
"FEMALE","1955","Malopolskie","29","1","SECONDARY GENERAL"
"FEMALE","1952","Malopolskie","19","11","PRIMARY COMPLETED"
"MALE","1953","Malopolskie","11","4","VOCATIONAL"
"FEMALE","1974","Malopolskie","29","9","POST-SECONDARY"
"FEMALE","1992","Malopolskie","18","2","SECONDARY GENERAL"
"MALE","1970","Malopolskie","21","10","VOCATIONAL"
"MALE","1951","Malopolskie","19","5","VOCATIONAL"
"FEMALE","1980","Malopolskie","17","5","VOCATIONAL"
"FEMALE","1996","Malopolskie","9","10","GRAMMAR"
"MALE","1978","Malopolskie","19","7","VOCATIONAL"
"FEMALE","1940","Malopolskie","15","8","PRIMARY COMPLETED"
"FEMALE","1949","Malopolskie","13","12","VOCATIONAL"
"FEMALE","1986","Malopolskie","11","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1977","Malopolskie","24","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1952","Malopolskie","5","3","SECONDARY VOCATIONAL"
"FEMALE","1979","Malopolskie","22","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1961","Malopolskie","28","8","HIGHER WITH WITH AT LEAST DOCTOR`S DEGREE"
"FEMALE","1978","Malopolskie","7","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1933","Malopolskie","3","7","SECONDARY VOCATIONAL"
"FEMALE","1951","Malopolskie","26","8","VOCATIONAL"
"FEMALE","1988","Malopolskie","15","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1952","Malopolskie","25","4","PRIMARY COMPLETED"
"MALE","1968","Malopolskie","31","12","VOCATIONAL"
"FEMALE","1949","Malopolskie","13","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1953","Malopolskie","22","5","SECONDARY VOCATIONAL"
"MALE","1936","Malopolskie","20","11","POST-SECONDARY"
"MALE","1933","Malopolskie","3","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1945","Malopolskie","27","5","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1971","Malopolskie","30","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1976","Malopolskie","10","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1941","Malopolskie","17","3","PRIMARY COMPLETED"
"MALE","1952","Malopolskie","28","11","VOCATIONAL"
"MALE","1996","Malopolskie","21","1","GRAMMAR"
"FEMALE","1964","Malopolskie","4","6","VOCATIONAL"
"FEMALE","1965","Malopolskie","1","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1947","Malopolskie","3","8","SECONDARY GENERAL"
"FEMALE","1947","Malopolskie","1","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1934","Malopolskie","19","11","VOCATIONAL"
"FEMALE","1969","Mazowieckie","2","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1976","Mazowieckie","6","6","SECONDARY VOCATIONAL"
"MALE","1950","Mazowieckie","5","12","VOCATIONAL"
"FEMALE","1985","Mazowieckie","17","7","VOCATIONAL"
"FEMALE","1980","Mazowieckie","31","3","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1942","Mazowieckie","16","2","PRIMARY COMPLETED"
"MALE","1949","Mazowieckie","1","12","VOCATIONAL"
"MALE","1955","Mazowieckie","7","8","PRIMARY COMPLETED"
"FEMALE","1942","Mazowieckie","5","1","PRIMARY COMPLETED"
"MALE","1950","Mazowieckie","13","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1934","Mazowieckie","2","12","PRIMARY COMPLETED"
"MALE","1988","Mazowieckie","23","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1963","Mazowieckie","13","3","SECONDARY VOCATIONAL"
"FEMALE","1954","Mazowieckie","12","8","POST-SECONDARY"
"MALE","1961","Mazowieckie","14","4","VOCATIONAL"
"MALE","1945","Mazowieckie","14","11","PRIMARY COMPLETED"
"MALE","1954","Mazowieckie","17","1","VOCATIONAL"
"MALE","1981","Mazowieckie","6","5","PRIMARY COMPLETED"
"FEMALE","1994","Mazowieckie","21","4","GRAMMAR"
"MALE","1947","Mazowieckie","7","8","PRIMARY COMPLETED"
"MALE","1931","Mazowieckie","15","10","PRIMARY COMPLETED"
"FEMALE","1956","Mazowieckie","2","3","PRIMARY COMPLETED"
"MALE","1947","Mazowieckie","3","12","SECONDARY GENERAL"
"MALE","1982","Mazowieckie","21","1","PRIMARY COMPLETED"
"FEMALE","1959","Mazowieckie","25","5","VOCATIONAL"
"FEMALE","1979","Mazowieckie","2","9","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1974","Mazowieckie","6","10","SECONDARY VOCATIONAL"
"MALE","1974","Mazowieckie","14","12","VOCATIONAL"
"MALE","1934","Mazowieckie","13","3","PRIMARY COMPLETED"
"FEMALE","1980","Mazowieckie","3","1","SECONDARY VOCATIONAL"
"FEMALE","1989","Mazowieckie","2","2","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1952","Mazowieckie","11","7","PRIMARY COMPLETED"
"MALE","1993","Mazowieckie","6","4","GRAMMAR"
"FEMALE","1996","Mazowieckie","14","4","GRAMMAR"
"MALE","1945","Mazowieckie","13","5","PRIMARY COMPLETED"
"FEMALE","1932","Mazowieckie","9","2","PRIMARY COMPLETED"
"FEMALE","1976","Mazowieckie","8","9","PRIMARY COMPLETED"
"FEMALE","1939","Mazowieckie","14","4","PRIMARY COMPLETED"
"FEMALE","1970","Mazowieckie","25","2","VOCATIONAL"
"FEMALE","1971","Mazowieckie","4","2","VOCATIONAL"
"MALE","1966","Mazowieckie","22","7","PRIMARY COMPLETED"
"FEMALE","1971","Mazowieckie","7","6","SECONDARY VOCATIONAL"
"MALE","1989","Mazowieckie","15","10","GRAMMAR"
"MALE","1994","Mazowieckie","16","1","VOCATIONAL"
"MALE","1935","Mazowieckie","1","1","PRIMARY COMPLETED"
"FEMALE","1938","Mazowieckie","6","3","PRIMARY COMPLETED"
"MALE","1968","Mazowieckie","29","8","VOCATIONAL"
"MALE","1994","Mazowieckie","4","2","GRAMMAR"
"MALE","1941","Mazowieckie","2","4","PRIMARY COMPLETED"
"FEMALE","1992","Mazowieckie","8","1","SECONDARY GENERAL"
"FEMALE","1946","Mazowieckie","26","12","PRIMARY COMPLETED"
"FEMALE","1944","Mazowieckie","12","10","PRIMARY COMPLETED"
"FEMALE","1969","Mazowieckie","1","9","SECONDARY VOCATIONAL"
"FEMALE","1926","Mazowieckie","14","4","NO EDUCATION/PRIMARY NOT COMPLETED"
"FEMALE","1951","Mazowieckie","6","2","VOCATIONAL"
"FEMALE","1941","Mazowieckie","12","4","SECONDARY VOCATIONAL"
"FEMALE","1978","Mazowieckie","16","5","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1950","Mazowieckie","3","5","VOCATIONAL"
"FEMALE","1949","Mazowieckie","25","3","SECONDARY GENERAL"
"FEMALE","1937","Mazowieckie","4","2","PRIMARY COMPLETED"
"MALE","1935","Mazowieckie","18","1","PRIMARY COMPLETED"
